	4G2	Axl	CCR4	CCR5	CCR6	CCR7	CD11b	CD11c	CD123	CD127	CD14	CD141	CD16	CD161	CD169	CD19	CD1c	CD20	CD209	CD24	CD25	CD27	CD3	CD38	CD4	CD40	CD45	CD45RA	CD56	CD57	CD66b	CD8	CD86	CX3CR1	CXCR3	CXCR5	DNA	E1D8	HLADR	Osmium	PD_1
nk_cell_19	-0.613632795516	-0.561912672073	-0.728968664912	-0.866607763487	-0.688304764476	-0.881939251955	-0.309947709329	0.667101778952	-0.599299877073	-0.72078993648	-0.567236291533	-0.512410699883	2.64313368489	2.02046435334	-0.615426138311	-0.489989818538	-0.449271239787	-0.544498095358	0.0141139008464	-0.444170320048	-0.44171936118	-0.803480927889	-0.804123665626	1.10128956181	-0.941653538839	-0.442629821062	0.546724831267	0.903410137122	2.57149573725	2.54846157136	-0.392340932272	-0.571468471124	-0.746473562133	1.3192120493	-0.871808645189	-0.579887301324	-1.05255013203	-0.0633300393143	-1.09927511103	-0.800189780273	-0.589896895285
nk_cell_2	-0.584036989957	-0.556077402012	-0.580332172941	-0.794804979205	0.00221691871471	-0.537910490979	-0.504144844823	-0.858262721789	-0.60136276045	-0.629081966278	-0.56370960159	-0.647880658624	-0.104013059419	-0.732293449429	-0.816781458215	0.648629814821	0.772496114416	1.41150917217	-1.02212501518	0.557130112778	-0.649657805125	-0.536458782547	-1.12049108785	-1.07084312593	-0.948931498314	0.424410831433	-1.77924975281	0.71834303284	-0.621522995449	-0.544838638201	-0.329450813391	-0.802550665154	-0.730852156712	-1.07502035787	-0.686927801257	0.700129372874	-0.938038135485	0.0239625365881	-0.285243170514	-1.24037497997	-0.567386850821
nk_cell_20	-0.752391485212	-0.529073860898	-0.702032675103	-0.83829312554	-0.649718319948	-0.700916186829	-0.0180585236182	0.605454700537	-0.535833752886	-0.631524820674	-0.438565062781	-0.328143382086	3.2483950142	2.49804853556	-0.321506048817	-0.370589187059	-0.21248357837	-0.496100738383	0.807090356897	-0.419631016543	-0.197159206439	-0.697103611831	-0.615171249986	1.28685772482	-0.793115553228	-0.0790360405165	-0.30499522478	0.89391670655	3.2377587052	2.59513678479	-0.336283726318	-0.207013498948	-0.730220884114	2.19614156277	-0.789388606197	-0.514617791154	0.126657492803	-0.466135156084	-0.98339433036	0.287612862824	-0.552970198577
nk_cell_21	-0.709791530403	-0.579246910484	1.58226499503	-0.534668519349	0.359095397679	-0.704612896636	-0.359355150706	-0.72522634698	-0.615588122303	2.88950641706	-0.619646055993	-0.761879090871	-0.669964661537	3.87812518734	-0.807362554361	-0.573357333034	-0.438906094084	-0.430405190353	4.3170638209	-0.516644360761	3.52094336844	-0.50569743138	-0.911843594388	-1.40954414395	-0.862719064667	-0.772488523131	0.0240169106081	-0.386003740793	-0.516729987174	-0.537945005241	-0.421419266597	-0.653127744908	-0.770988980582	-1.01325723503	-0.491821087706	-0.589551735347	-0.652631368689	-0.47980605529	-1.07996999794	-0.592653306526	-0.556847338498
nk_cell_22	-0.834642865577	-0.573867213224	-0.702703593023	-0.731781204897	-0.678312609779	-0.921207385231	-0.433507884939	0.366559852469	-0.611246400054	-0.756675926238	-0.573737965514	-0.701892944449	0.009060802111	0.745329594711	-0.637724038472	-0.545771370785	-0.573773841411	-0.537657853603	-0.406170834331	-0.468095147789	-0.55075170996	-0.761631453201	-0.830437500716	0.683267612922	-0.941109050764	-0.672533360078	-0.426779695182	0.367426959382	1.88407927867	2.51269498898	-0.435896192945	-0.420609395876	-0.754470556161	0.844690089091	-0.833745565765	-0.587373503816	-0.646362538621	-0.307241796288	-1.01127725398	-0.395678653015	-0.624089892539
nk_cell_3	-0.660409102016	-0.553058692061	-0.702674448529	-0.425232060264	-0.630933072577	-0.949616734222	-0.37370754304	1.06936532732	-0.575876918107	-0.689287247989	-0.499944730713	-0.434102213961	2.72573904447	0.0422114677858	-0.449160752418	-0.417254666863	-0.367152795877	-0.50801151399	-0.620500807178	-0.386092322793	-0.606062285044	-0.737275770408	-0.786879433362	0.616436349992	-0.867657047147	-0.303760053034	0.121343360005	1.06262031244	2.93435148607	3.30090615914	-0.348434554204	-0.44911437629	-0.688057025709	1.09442661179	-0.69588970238	-0.542944705266	-0.288837574946	-0.350293356736	-0.837344612504	-0.129308107544	-0.521262964863
nk_cell_4	-0.489133948269	-0.510399521438	-0.177459076744	-0.674350978694	-0.57831655057	-0.959471959441	0.966105773579	0.304111511543	-0.589486205966	-0.71686463044	0.474644181385	-0.404548110061	-0.220325468145	-0.606216712299	-0.0340640168568	-0.502746781534	-0.532927259385	-0.469926047632	-0.817606721616	-0.431020934655	-0.794535222714	-0.658333301495	-1.08803242263	-0.472059894895	-0.252208661055	-0.406745919388	-0.708367766516	-0.928816371066	-0.36167314833	-0.278218000794	0.0565424656934	-0.638344486434	0.0528032944424	-0.62880264517	-0.793284857024	-0.41294854554	-0.198628538163	0.0107700984184	-0.728605613065	0.140245566859	-0.490290237777
nk_cell_5	-0.756586474197	-0.560355831652	-0.687213534411	-0.560313767229	-0.715916611361	-0.785048919157	-0.391989725692	-0.468663358074	-0.609722678157	-0.715717302	-0.566901733182	-0.762428898833	-0.189564286818	1.9055817483	-0.646588883903	-0.55337544419	-0.578725421017	-0.530889971092	0.348519654903	-0.506969320551	-0.347700862522	-0.64354551313	-0.79429838424	0.992880072804	-0.938142459899	-0.747396940061	-0.330617339882	-0.248517101346	1.59577944749	-0.415860228763	-0.463126137059	-0.452620172916	-0.777909634411	1.15459934542	-0.662532336537	-0.591182034859	-0.716602155301	-0.322704851281	-0.965006268923	-0.444514380766	-0.628239137735
nk_cell_6	-0.323202854907	-0.448374655549	-0.670576728874	-0.864557588995	-0.728107719182	-0.324781502877	-0.867068371896	-0.908012521382	-0.543144361631	-0.761555256949	-0.572700636555	-0.672625149851	-0.641443967936	0.447874234751	-0.824234714627	0.647737872275	-0.53609356872	-0.450246404265	-0.027832299691	-0.445433586065	0.507230492822	1.39959990563	-0.686124749155	1.83077407631	-0.935404607594	-0.146199505803	-1.41079964107	0.693818133737	-0.725832653961	-0.544486684602	-0.420315794867	-0.743841345875	0.619899972834	-0.767897062455	-0.442329481443	-0.591569782481	0.18839550987	0.32601149425	-0.597669071161	0.0496661954838	-0.627047362242
nk_cell_7	-0.725118459652	-0.518303616201	-0.69425652427	-0.835452267296	-0.714734281571	-0.506468049106	0.0704063860108	0.090060464002	-0.515820403187	-0.640086225262	-0.405578920991	-0.393921243202	3.16676427325	2.99735047703	-0.346414765764	-0.373432080495	-0.227648646197	-0.482459505626	1.56097238389	-0.446015237001	0.147164990903	-0.664353274968	-0.50778629237	1.57299480547	-0.805661083658	-0.197309623859	-0.0198172685774	0.58505776683	2.96663757953	-0.367186346733	-0.341665882013	-0.25684766127	-0.777830918524	2.74896056082	-0.702174767627	-0.526162061038	0.059874127551	-0.477196247528	-0.92811045838	0.287113337563	-0.584511064111
nk_cell_8	-0.581950146151	0.0465878771705	2.32479053131	1.39856654381	1.94785595443	0.471430438195	-0.505859201837	-0.359888906708	-0.583642062639	-0.562001628062	-0.360791371704	-0.659635078623	0.15245775026	0.471801322638	-0.456141977727	-0.481936711178	-0.504659958281	-0.357290715641	1.32714329816	-0.147986846143	-0.456021293014	-0.59236505492	-0.819916887886	0.101660954198	-0.827993671598	-0.179944110063	-1.2732770906	-0.340202806981	1.25526966251	0.480575892772	-0.172975346642	-0.416877105621	-0.493738642204	0.916210963434	1.71085328207	0.532815743208	-0.92583396199	-0.125002064066	-0.838193193734	-1.42780450392	-0.264406305995
nk_cell_9	-0.678659713535	-0.541256730855	-0.702588220857	-0.807482507691	-0.717266483519	-0.709750117875	-0.0657772610963	0.0821069773817	-0.537817680312	-0.649437228149	-0.453274061001	-0.420234958939	2.61816749575	2.36479826566	-0.000225782310204	-0.403491740853	-0.31988611694	-0.499398897019	0.758609984527	-0.469223593718	-0.12600970778	-0.659775771906	-0.637738959784	1.2920224867	-0.827506813855	-0.395942690304	0.0291108348659	0.489258282159	2.86242590637	-0.322500979986	-0.362491535483	1.61121868549	-0.780344540216	1.89778776666	-0.698540924508	-0.541159088338	-0.311021646377	-0.274025479743	-0.970962238848	-0.128116600605	-0.60384494225
pdc_1	0.162690352211	0.457811555089	-0.323367149002	2.34566392936	-0.636815715642	-0.28107839572	-0.868495271864	-0.896412410397	3.55084720678	-0.717378093427	-0.37562612222	2.26290216034	-0.490716254553	-0.463310030144	-0.69282277291	-0.412578187945	-0.419167624783	-0.499304548014	0.847057666221	-0.427700061637	-0.429666682391	-0.6683819974	-0.807787504213	1.11356691537	1.56135243978	-0.658789800252	-0.106941555706	0.873429640617	0.0252435127856	-0.551198958105	-0.151141464353	-0.34087292052	-0.5022084169	-0.966572265182	2.52602330202	-0.579727970938	1.57937081069	-0.0519192666095	1.26536954379	1.56347822901	0.750229779583
pdc_2	0.571402362974	6.55797772921	-0.120185714497	2.45277982436	-0.538874954894	-0.621380097551	-0.747662610033	0.196572694558	3.32589255639	-0.725552338068	-0.218636561726	3.75363236201	-0.519553394623	-0.348734458326	2.87450676493	-0.412315770461	-0.368758855169	-0.493713272383	1.13087735191	-0.455638662907	-0.284616231541	-0.637032001459	-0.622766663144	1.32714926257	1.11162709295	-0.397736341083	-0.180059369152	0.282527122818	0.901179825503	-0.438442824872	-0.17100011211	-0.452482523843	0.778443010222	-0.508649891213	2.12171210005	-0.321157336445	0.492708254615	0.16320940881	1.48776523479	0.924942838398	0.407627009465
pdc_3	1.24568250338	0.378735865083	-0.406174877871	1.73652360961	-0.678477314591	-0.338591418887	-0.863251067429	-0.890662158869	3.5327079575	-0.748489474942	-0.520531436992	1.15579528875	-0.678269674768	-0.540832969099	-0.796764996863	-0.49441720674	-0.479482114189	-0.549356209602	0.283584205563	-0.463155941675	-0.559447353405	-0.765801734578	-0.832205500196	0.955769923665	1.61827276439	-0.636500722167	0.409037418691	0.962034519074	-0.332966252654	-0.555557037964	-0.269814175754	-0.481813708205	-0.533451567563	-1.03236561959	2.44278869263	-0.612074180974	0.211091986537	1.70166941291	1.28222395696	0.690374684979	0.502912103929
pdc_4	0.0299442408931	0.253576675292	-0.406215831341	2.1694026432	-0.677999228148	-0.418412777007	-0.879601667476	-0.900079435294	3.47341358115	-0.736470390916	-0.442917382555	0.552305675227	-0.589170740232	-0.530884856543	-0.772150871868	-0.477583544305	-0.444795776032	-0.503236392639	0.594199195629	-0.451484393185	-0.556473273588	-0.689864152736	-0.91471549064	0.889240952725	1.41724753125	-0.71227177456	-0.393316174321	0.604365425262	-0.239263359802	-0.554367977937	-0.186513540067	-0.452234435268	-0.584985730667	-0.98254662922	2.18639596195	-0.604967551222	1.2589551507	-0.183429015918	1.17629236819	1.35684669297	0.574448919139
pdc_5	0.159016104472	0.469824099999	-0.270134720811	2.14896402074	-0.619942594737	0.0432219596581	-0.862174335177	-0.888781206724	3.5153190689	-0.557644386785	-0.390475025393	0.749195398026	-0.50248910262	-0.377157438686	-0.66375776479	-0.362536059282	-0.39080041484	-0.452370221124	0.920621209301	-0.42237957279	-0.339545681456	-0.419850037868	-0.333933350052	1.09174880866	1.59349638098	-0.650818625508	-0.0127911561469	0.843758149346	-0.00671363032609	-0.53939423092	-0.13748505396	-0.0901071858559	-0.473747955567	-0.927176658749	2.48809438886	-0.575264766534	1.54239777099	0.0587125085164	1.25021287747	1.46338956429	0.758550232689
pdc_6	0.494602697349	0.738318462472	-0.254190026184	1.86964095957	-0.641883155176	-0.0946909110025	-0.858956604104	-0.886098426118	3.60972853159	-0.720413340964	-0.402390680979	1.33185354507	-0.52028417601	-0.422537253217	-0.668931290644	-0.390771358701	-0.404807407509	-0.478633231563	0.984797061811	-0.3982575877	-0.389559865187	-0.686573889339	-0.730607877409	1.1271370048	1.70705341507	0.763364180687	0.25055811895	1.16454754316	0.0433433143082	-0.540605360341	-0.153278504896	-0.254303542191	-0.350190555457	-0.949689127683	2.76116282583	-0.509453413486	1.74561287948	0.718088492499	1.42733657765	1.66873784223	0.711825604969
pdc_7	0.0686272816262	0.155982567418	-0.492719915408	1.0660901907	-0.708725387864	-0.589184013942	-0.875959302598	-0.863711342541	3.33057978422	-0.749729862192	-0.547911012184	0.541745904992	-0.64060930985	-0.600120134235	-0.799966881867	-0.494037574669	-0.521605607372	-0.541749846535	-0.016198690433	-0.478097970075	-0.682411709069	-0.750603763077	-0.927974263323	0.521500150647	1.33271374798	-0.633979055918	-0.501026854531	0.458107279454	-0.465088184107	-0.555942189128	-0.260050960695	-0.580009389321	-0.584906145328	-1.00936948333	1.67464308941	-0.616238583906	0.791366196768	0.535008112905	1.11456442559	0.984727519621	0.413394099627
pdc_8	0.102728097731	1.00447595269	-0.126568548396	0.0348134283402	-0.523172635437	-0.81983179668	-0.197140067855	1.55788671439	2.48322084637	-0.720219012276	0.245665921346	1.38440905568	1.50544740093	-0.564352685422	1.25363233243	-0.141341851413	-0.337299294307	-0.433194628021	0.311626156611	-0.374721928222	-0.734454318748	-0.582812857889	-0.615543851213	-0.649913512095	0.767873544778	1.01311150863	0.731785007146	0.807382802365	-0.0678126914858	-0.182921810494	-0.167427335137	-0.420763195089	2.09417331276	2.27047652994	-0.341221394413	-0.162334004039	1.36408053353	0.521601603381	1.34158851063	1.34112348381	-0.00829511221535
t_cell_1	-0.616319669728	-0.540613873905	-0.570172865578	-0.394413606466	-0.643794792107	0.121134462357	-0.640075126565	-0.831029758305	-0.562181873737	1.36773917905	-0.50982455676	-0.354764800922	-0.369002632621	-0.366275405163	0.988414735248	-0.378871648995	-0.324924554212	-0.380216078734	-0.355171416603	-0.499903695037	-0.297182439363	1.75462898881	1.3400251587	-1.13959287869	-0.709158313317	-0.803702235028	0.229419315186	-0.116963044479	-0.654679034055	-0.472896702756	-0.354477521059	3.00412126375	-0.730815544532	-0.494575621932	1.75113791436	-0.583876314139	-0.45191119102	-0.264638702813	-0.898400777517	-0.449695904998	0.745610009552
t_cell_10	-0.368699532583	-0.509838764838	0.0718448520992	0.657425049921	-0.0310410475604	0.963559963716	-0.81476117592	-0.868070672371	-0.584901708814	2.48353149593	-0.559144421302	-0.268287039788	-0.614325865276	1.29122555047	-0.767963542523	-0.492834910423	-0.386174647855	-0.465776627138	0.62499790023	-0.532592311321	0.58587500684	1.35434109292	1.67623620724	-0.918523491076	2.01140821596	-0.788706089412	0.494977328218	-1.10170363853	-0.0756789447888	-0.405228463698	-0.43233452416	-0.0493197133105	-0.737833185398	-0.2741024633	1.35748358726	-0.328587071274	-0.0863345010111	-0.36791847721	-0.970846384226	-0.128590626868	1.54800985917
t_cell_11	-0.392835014803	-0.0799175515485	1.82122238681	1.49640469109	1.73950351928	1.66339531388	-0.613011753465	-0.708892118152	-0.544064009346	0.885959541988	-0.3178234043	-0.449839595989	-0.528717429493	0.0868583783633	-0.277271426971	-0.453490212894	-0.430014622414	-0.361886443087	0.840768531911	-0.215427493998	0.106244827783	0.984885288767	1.44723423913	-0.59150098189	0.56128745527	-0.302991482741	-0.443441655576	-0.509525908556	0.324610086488	-0.311605162992	-0.204915539122	0.372796337565	-0.479003454028	0.41571350651	1.51911516479	0.172373874659	-0.55366371392	-0.123162095987	-0.824597831215	-1.54274656118	0.197606361168
t_cell_12	-0.715734534447	-0.561357810522	-0.728358901198	-0.895538103238	-0.707031409524	2.77851263433	-0.873744795047	-0.915172418312	-0.555646175377	1.8611519135	-0.478637950557	-0.280362841311	-0.38543381707	-0.477993846154	0.921046258495	-0.376434517074	-0.30962294149	-0.468059268885	-0.865520812632	-0.448040018049	-0.253723964225	2.2023982248	1.54936518837	-0.513664787068	-0.740141942204	-0.816202667757	-0.0505506113038	0.872018864757	-0.663821191384	-0.567964059722	-0.32733401075	3.00823642581	-0.774894783931	-0.694334810891	0.45879309135	-0.61570604421	-0.585844828877	-0.238842841811	-1.0834946892	-0.716041033388	-0.491548922211
t_cell_13	0.558420182803	-0.044102008626	0.209886343924	0.173054256155	-0.171482847838	1.77989371746	0.96930214033	0.639526230322	-0.0749679542974	1.10539345492	1.25327571321	0.358451044397	-0.0241346355309	0.0801389049893	0.95746484532	-0.114800181471	-0.0820692762664	-0.0128969303323	0.252292535849	-0.162841763266	0.24690458833	1.49930313684	1.39502058089	0.593535005376	1.15180433759	0.0546145378973	1.36101244663	0.331160441696	0.140448309623	-0.0737039675228	-0.165724004447	0.686350980708	0.816710668066	0.78823821995	-0.0433974844282	-0.00773408540586	2.01278874217	0.351717593618	0.357484971227	0.785140861041	-0.0169290479325
t_cell_14	-0.309368272756	-0.468478782064	-0.275680996437	-0.490781603049	-0.549603322051	3.22196195161	-0.671130139406	-0.335847259503	-0.5003854784	2.41142321707	-0.373455611285	0.0695578484483	0.39242518446	0.458034301645	0.605161973325	-0.298495375527	-0.189903729518	-0.396259279669	-0.0992033757915	-0.356218137324	0.856762634124	2.45495874853	1.99137760401	0.576437759829	1.69773689262	-0.657639516597	1.39197331571	1.21885260048	0.783505287573	0.527066101399	-0.242003851544	2.23598689263	-0.69273719109	0.64852089253	0.354229406456	-0.431129054862	2.85853463125	0.638416035606	-0.890618613537	0.453845823462	0.172332040176
t_cell_15	-0.418567098392	-0.497657517294	2.30028646043	0.535318226915	-0.108879112191	-0.0890603894183	-0.790918144239	-0.874607607271	-0.577779484337	2.77932423026	-0.577925967763	-0.295783263667	-0.625279842864	0.58699343853	-0.803412035053	-0.496386983549	-0.377072493807	-0.43981632699	-0.209214888919	-0.546087604209	1.9479370484	-0.436017844317	1.50085451012	-1.45823832335	2.0459781473	-0.767994606925	0.596659336899	-1.24625502076	-0.179004146211	-0.411872110168	-0.435086303559	-0.10799593581	-0.739180471543	-0.554392035513	-0.369382170896	-0.609332977038	-0.261547849925	-0.289662113072	-0.864176213803	-0.0570219912589	1.69417869821
t_cell_16	-0.713303101319	-0.566193522723	-0.703907767686	-0.910125123529	-0.709480216403	3.17068446506	-0.87008103588	-0.913725553265	-0.616273310214	2.43590927206	-0.592518728204	-0.373225299546	-0.695605102476	-0.456473420753	-0.848561934538	-0.525717385913	-0.432909433252	-0.542814164785	-0.990844436887	-0.485885636867	0.0928928662008	2.35948672985	1.81371854541	0.0942313456258	1.83678731247	-0.819093025292	0.438124536262	0.507956086637	-0.448176364811	-0.569844927629	-0.432958995231	-0.474167878151	-0.778444036356	-0.545452578072	-0.894606213911	-0.620835972735	-1.61119689939	0.347550680851	-1.19945098035	-1.79542248076	-0.470301497844
t_cell_17	-0.61654478195	-0.526782278794	-0.640116428485	0.478058351945	-0.613991873682	-0.280638466175	-0.655350805034	0.425093244189	-0.593289230494	0.391813910963	-0.571067374528	-0.409281893257	-0.605925575603	0.180395765187	-0.765634649633	-0.513140387045	-0.509933800976	-0.486288677311	-0.566941694248	-0.51734372345	-0.262124773862	-0.508830736524	1.63784428298	-0.799691129951	1.72807098062	-0.672994706903	0.393450904058	-0.715523165656	-0.257441513223	2.84841514959	-0.413160589956	-0.0821782937948	-0.669871861823	1.29213214925	-0.364725597162	-0.592542903777	-0.568539602415	-0.389207744174	-0.856722464763	-0.401659552874	3.0381890715
t_cell_18	-0.536356600456	-0.50447554204	2.21152646426	-0.274517259711	-0.17455077578	0.911682461978	-0.846666135586	-0.903327927835	-0.591144521215	2.13309267612	-0.577917865951	-0.319192276643	-0.645762524733	0.267874239248	-0.806408390328	-0.503842448091	-0.417120114276	-0.480770628969	-0.502660368865	-0.543716988434	1.4517607567	1.44800890806	1.607525837	-1.19532104336	2.0061411668	-0.793048463734	0.401759270273	-1.21783328453	-0.224746477731	-0.514517362441	-0.447508119382	-0.179005661445	-0.755936513816	-0.580454991985	-0.173998808431	-0.49360139214	-0.387733396393	-0.295089373153	-0.911780438011	-0.301336277977	1.18651457934
t_cell_19	-0.937615554786	-0.623122549635	-0.742859974904	-0.975408988055	-0.742464777285	1.44288300317	-0.884165386812	-0.921232357327	-0.633809225682	1.41605461926	-0.655902942411	-0.536274969808	-0.767250834592	-0.636573506075	-0.884604794089	-0.571081184912	-0.521691457961	-0.574703323268	-1.17523248319	-0.518406778138	-0.482643072423	1.55548945725	1.12775310577	-0.813186777147	1.57590246309	-0.854280956229	-0.953885079785	-0.0995327200287	-0.611547311101	-0.577615831575	-0.482436167168	-0.606941397328	-0.804212992342	-0.938585079574	-0.922843790153	-0.610724391623	-0.950523784707	0.125101770184	-1.24930688079	-1.6436671253	-0.38448427299
t_cell_2	-0.253486240755	-0.415453585665	-0.445786490745	1.35507009397	-0.685581522703	0.0818396764333	-0.821661315683	-0.868001303787	-0.534978472682	-0.089018592616	-0.448339429159	-0.329178207699	-0.291020289918	-0.0727998425324	1.11060860476	-0.287349412093	-0.341418282684	-0.406971728952	0.180417431492	-0.505216429067	0.0356100015129	1.77891816739	1.48025124272	0.96986006614	-0.548010293361	-0.785005933133	0.682316169094	-0.537387215705	-0.714594080243	-0.462477114669	-0.347245543187	3.08223706115	0.0877074647639	0.294314149752	1.82794533384	-0.584989016067	0.0646149762292	-0.0396188323391	-0.165052604893	0.0853791320281	2.84342240356
t_cell_20	-0.636367185322	-0.534577279013	-0.645951577535	-0.714183865734	-0.679075770425	1.31961304812	-0.823480001473	-0.863219837234	-0.591283317071	1.12247354323	-0.526920050469	-0.663952929363	-0.686645116076	-0.180992186412	-0.797341722693	-0.525579289045	-0.48744673254	-0.514162479906	-0.512295101502	-0.454380658435	-0.135903441799	2.29587259013	1.48562766631	-0.442547204999	-0.850023491949	-0.804087582574	0.0683368612926	0.536810545519	-0.720490119115	-0.397973156926	-0.416938314727	-0.482380390211	-0.77133650174	-0.627097314272	1.00033071743	-0.508958991454	-0.634480774392	-0.335047413787	-0.934462100718	-0.695652739125	0.435745361486
t_cell_21	-0.424675507468	-0.505554661053	-0.658471520614	1.12849293545	-0.466530147167	0.367798200504	-0.491579238516	-0.534495298593	-0.613771263751	0.988867781313	-0.560719212855	-0.778994930364	-0.363217131699	2.45253977318	-0.755284752946	-0.55980780539	-0.522273663708	-0.497325699566	1.00015358574	-0.516492879763	0.298631628926	0.805362699553	2.05096948386	-0.855296470443	-0.917169957851	-0.73908122492	0.507342513542	-0.788236561631	-0.39362414186	0.401904902192	-0.460401965173	-0.355992545026	-0.765770962071	1.08341691296	0.423014113924	-0.601709452224	-0.630435295201	-0.327677627833	-0.972667861936	-0.512994507473	0.36931285147
t_cell_22	-0.78340572476	-0.535109271844	-0.651187389759	-0.899193079758	-0.70258862038	3.04446891709	-0.879635530405	-0.918773302391	-0.582955966207	1.71936426612	-0.529294902132	-0.316498084908	-0.638397086588	-0.372680281409	-0.824255515128	-0.484415222997	-0.442766727223	-0.518069373164	-0.91245064045	-0.49344754052	0.276335859679	2.15781474355	1.85292474964	0.236079679163	1.84668624517	-0.805205378751	-0.257124308678	0.0776453055733	-0.203711693743	-0.571229893971	-0.420449096361	-0.318235092918	-0.777043285792	-0.356367507905	-0.863593831871	-0.614042519877	-0.717157796284	-0.475644799937	-1.12217122805	-0.854267668575	-0.460234091173
t_cell_23	-0.366859963141	-0.447965490278	-0.663803977748	-0.131620806719	-0.704936092464	1.52663130971	-0.868304668749	-0.762460069262	-0.555506875228	-0.499771396028	-0.435497603724	-0.526953356364	-0.594550487295	0.131904912664	-0.650066338948	-0.461444674005	-0.504201224866	-0.519906480708	-0.243994168788	-0.390107054144	0.572628226057	2.57568165887	1.63863739077	1.58428305748	-0.609468144917	-0.771238225821	0.340982454567	1.19033490896	-0.445013280073	0.17893867877	-0.33889177634	0.0713228192242	-0.746018292654	-0.343145125508	-0.0544415696519	-0.500066958205	-0.347331337648	0.125812353063	-0.45529761532	-0.170207977946	0.336411930653
t_cell_24	-0.648888378236	-0.450526238302	2.93111532545	-0.584928286477	-0.498573989298	0.904220016435	-0.72688437377	-0.871565854589	-0.579460785893	1.8356774177	-0.528225860453	-0.332480549533	-0.364856400906	-0.21157324398	0.872972980173	-0.389409840131	-0.329978477427	-0.425259072612	-0.777130146762	-0.517760526724	1.14060269588	1.63188287835	1.55632191141	-1.23096780141	-0.378657311962	-0.663347981076	0.414650281047	-0.770697231055	-0.731577646603	-0.48316670815	-0.355523421171	2.88258437633	-0.744783047505	-0.575072459278	-0.545400601244	-0.564430161387	0.422018692482	-0.355763597565	-0.859410579661	0.316041847732	0.524089676637
t_cell_25	0.212750483521	-0.194955789238	-0.468716762819	-0.63388727771	-0.632381401209	1.00062763997	-0.752030694195	-0.813619630288	-0.167824386891	-0.576929194623	-0.265825813194	-0.477590711379	-0.386885761766	1.62094700473	-0.50964788391	0.919692667899	-0.383557568307	-0.405049969057	1.78967403803	-0.364848376517	2.04553553389	2.05707198045	0.447107639656	2.52791141778	-0.596629781511	0.399890173942	-0.08438634134	1.11643891091	-0.239628022837	-0.480026469893	-0.258211911918	-0.251084828457	1.31461709064	0.160205816664	0.257748296454	-0.492337947987	0.635053434829	0.255698693421	0.249806531945	0.545994505656	-0.553836413352
t_cell_26	-0.762819807158	-0.544919599152	-0.246889146752	-0.772775825424	-0.65636685414	2.01078927004	-0.877089215979	-0.920283062667	-0.599918206556	0.0964658241866	-0.554630937968	-0.405829386569	-0.682791946072	-0.431685401982	-0.831361953746	-0.518000676065	-0.521260592227	-0.524676323543	-0.98565663277	-0.512571722412	3.29032577077	2.17572813541	1.67947386789	-0.585890482475	1.73915007534	-0.802775553117	0.103816824033	-0.234875589612	-0.330450789891	-0.572150232131	-0.458790117187	-0.373052593988	-0.785870992168	-0.564964405936	-0.779216358561	-0.421877360421	-0.860833285915	-0.404428409077	-1.06966069215	-1.06816296191	-0.04563091809
t_cell_3	-0.70321866892	4.25995281118	-0.595371506988	-0.82728292484	0.882241088345	3.14342221319	-0.869608972678	-0.91935766808	0.823682132767	2.03749461595	-0.532837694492	-0.341445946544	-0.641788173079	-0.406683009942	-0.822946026577	-0.293789047737	-0.413147096627	-0.532907073926	-0.907457443518	-0.486002037117	0.318724619153	2.27047867988	1.85061000444	0.120453045556	1.85664831235	-0.801659190076	0.0579999522773	0.268604010488	-0.186232004272	-0.572057188626	-0.401305099916	-0.333197051585	-0.773367755959	-0.456772605785	-0.888575538175	-0.597071991791	-0.95746415295	-0.153436174529	-1.15279951914	-1.10450496101	4.10539004703
t_cell_4	-0.212987907797	-0.396764659151	0.216040451902	0.899071297589	-0.617256958378	1.19879924104	-0.847645753283	-0.869043465932	-0.524898458752	0.151227556381	-0.515686694929	-0.205387241184	-0.595645167796	0.27888271124	-0.752755385205	-0.448879226747	-0.459324017796	-0.468353809226	0.31514455746	-0.518813585624	1.33087814565	1.66301332081	1.72465486561	1.22682080957	2.11624922934	-0.763690976368	0.756576119813	-1.0850251755	-0.0422382943177	-0.39932265204	-0.434592133232	-0.0345010636449	0.01078889627	0.0422587614945	1.36810198555	-0.491177962162	0.00210628499469	-0.0911853325945	-0.482665681584	-0.0206587396146	4.51903304576
t_cell_5	0.0521829498763	-0.523752125711	-0.569463751498	2.6748776864	0.640383215204	-0.122682226967	-0.733331263274	-0.869100304686	-0.606987042566	2.42593043198	-0.537034905844	-0.718502400537	-0.577115938683	4.0720640114	-0.342364117424	-0.537240589035	-0.429655363332	-0.463615385391	3.70277972982	-0.514700219084	-0.167162343069	1.07487523844	1.63027049819	-1.32969184858	-0.851927551241	-0.772145027713	0.611215882254	-1.10068126076	-0.128795546629	-0.434292667576	-0.432515801025	0.952926825659	-0.760994307889	-0.222504592048	0.134859771854	-0.579020300251	-0.458164146959	-0.447535736974	-1.0346789113	-0.410793487991	0.337301328393
