	CD38	CD56	CD57	CCR7	CD4	CD209	CCR4	CCR5	CCR6	CD3	CD8	CD1c	CX3CR1	CD86	CXCR3	CXCR5	DNA	CD20	CD27	CD40	CD25	HLADR	CD141	CD127	CD45RA	CD123	CD161	CD16	CD66b	CD14	CD11c	CD11b	CD19
('b_cell_naive_4', 'virus: zika', 'original: granulocyte', 'predict: b_cell_naive', 'correlation: 0.83756684492')	0.17992539948	0.973154084142	0.267971918646	-0.079653246994	-0.619185636252	-0.300821889662	-0.445347870346	-0.741053583953	1.64965407513	-0.541298314587	-0.390892777602	2.34726962755	-0.867883350786	0.0541852411514	-0.318081838551	2.07130560882	-1.23258383766	2.26466274512	-0.184831158208	1.95083385986	0.173213458294	0.966480896768	0.117181055293	0.0343533118176	1.96204648701	0.146589072242	-0.538137749672	0.986423851037	4.42245952459	0.1156548887	-0.572834524622	0.0928279137824	2.0803108539
('nkt_cell_5', 'virus: zika', 'original: granulocyte', 'predict: nkt_cell', 'correlation: 0.640374331551')	-0.343263280263	-0.138691936725	-0.492253604742	2.16046360061	1.53955418842	-0.548171953551	0.295449947288	-0.401086616363	-0.283689720386	1.61040653109	-0.295962946161	-0.355411749477	-0.52537357361	-0.611853884974	-0.110077243061	-0.325778594956	-0.650242159032	-0.476591253966	1.9705200001	-0.708884941925	0.334233704444	-1.20007973177	-0.408044048551	2.0102881222	-0.0979035363045	-0.57909608852	-0.0102806284413	-0.150389669158	2.92187996154	-0.492291306854	-0.845291574229	-0.432995180671	-0.494715587049
('nkt_cell_5', 'virus: zika', 'original: granulocyte', 'predict: nkt_cell', 'correlation: 0.616978609626')	-0.906714585068	0.41571517961	-0.295931418157	0.918660084394	-0.055106911344	0.745683716801	3.50356320729	2.14837199891	2.41798306022	0.182995767228	-0.305024900708	-0.46941868079	0.0506393718256	-0.2719902789	2.41071078326	0.889893624008	-0.948279622434	-0.447582154197	-0.04640255174	-0.34564590716	-0.30946568618	-0.88950578972	-0.626419700047	0.0775322599516	-0.876431042607	-0.470339536152	-0.159848489513	-0.446712865917	2.7154420188	-0.0359212270343	-0.511139581787	-0.153547500959	-0.549606981109
('cd14_monocyte_2', 'virus: zika', 'original: granulocyte', 'predict: cd14_monocyte', 'correlation: 0.842245989305')	0.57714059978	-0.546733952446	-0.280884312186	-0.799195288012	0.185029121875	-0.605852715679	-0.23443057811	-0.634457502497	-0.619068905523	-0.604644426842	-0.555441735459	-0.515761606241	-0.549262981611	1.57306829997	-0.869263053702	-0.266675154419	0.0900231801573	-0.479258892836	-0.724342058032	-0.205071440001	-0.667014518933	-0.109020222759	-0.263169559226	-0.68867847915	-1.19059040537	-0.335734470115	-0.617008071591	-0.540282983411	3.89393296924	2.1941544198	1.49840860596	2.21035864573	-0.574041732335
('cd14_monocyte_2', 'virus: zika', 'original: granulocyte', 'predict: cd14_monocyte', 'correlation: 0.845588235294')	0.640343996972	-0.453304906089	-0.220435916362	-0.696443565389	0.51965774338	-0.187785370488	-0.19613502121	0.119017851844	-0.441643816416	-0.336238743433	-0.13915829076	-0.434031344127	0.245591427194	1.59895387928	-0.713149880412	-0.455758351021	1.08226121413	-0.250799501917	-0.561879421538	-0.20166471294	-0.476987285973	0.05286219013	-0.140615899678	-0.558855513172	-0.931842531849	-0.397399027605	-0.520142994838	-0.376021666348	3.82860544962	2.40565930854	1.5142727627	2.35924331643	-0.401590272697
('undefined_24', 'virus: zika', 'original: granulocyte', 'predict: undefined', 'correlation: 0.74364973262')	-0.643650589023	-0.319300426339	0.330632393178	1.35340409163	-0.716416720173	-0.631249769709	-0.320582321193	-0.475467165578	-0.48705037505	1.29751265486	2.73448687845	-0.319513032461	-0.386597052431	-0.652138547192	0.446743280538	-0.544457195999	-0.448187011126	-0.430078387129	1.46712901565	-0.710507660266	-0.388891773249	-1.21838510376	-0.335448390963	1.31217913806	0.657563440756	-0.523906346406	-0.297490793007	-0.06261929602	2.62904699731	-0.455748982265	-0.468401952463	-0.477216302828	-0.421824788773
('nk_cell_cd56low_cd16low_1', 'virus: zika', 'original: mdc', 'predict: nk_cell_cd56low_cd16low', 'correlation: 0.753676470588')	0.685382031887	1.48196282338	2.47588667148	-0.871990228373	-0.929689166158	-0.513008035481	-0.637506138998	-0.214280315881	-0.624972024056	-0.567732005788	-0.463007677967	-0.537322728496	0.559277233994	-0.634024522841	-0.608606060511	-0.557441711483	-0.659900385295	-0.46947684055	-0.708509547605	-0.664635673348	-0.532307285119	0.13426565618	-0.688866622918	-0.730285360217	0.191049918291	-0.588273938363	0.0308310057993	-0.201050088578	-0.402268313161	-0.608508336389	0.46996088029	-0.528831650688	-0.603571154648
('cd4_neg_cd8_neg_t_cell_3', 'virus: zika', 'original: mdc', 'predict: cd4_neg_cd8_neg_t_cell', 'correlation: 0.722593582888')	-0.191254016082	-0.0575939239655	-0.0612086856897	0.411755192458	-0.807305276879	2.0026982159	1.28674349989	1.42448575789	1.13721965696	0.967659702123	0.351925507152	-0.451165031095	0.265758959891	-0.439054282347	1.36337426598	-0.0568459266554	-0.571526441333	-0.324920609875	0.214067744811	-0.505990840481	0.450438386674	0.193595672674	-0.697264527544	0.414301617005	-0.895474932795	-0.568331459387	1.27272205147	-0.648708742872	-0.285787551103	-0.579426623442	-0.632997534835	-0.662465514832	-0.591227271499
('cd16_monocyte_1', 'virus: zika', 'original: mdc', 'predict: cd16_monocyte', 'correlation: 0.937165775401')	-0.926093641715	-0.457460132181	-0.14069209083	-1.01483966614	0.426783071978	-0.406632185976	-0.281185183805	-0.655409128625	-0.648848005361	-0.813976448963	-0.390331829852	-0.173897472221	2.43244815067	2.15520451239	-0.648898178373	-0.352916157805	1.15027916773	-0.43163854037	-0.705239667588	0.880181771161	-0.811851896367	1.18674028402	1.15009544674	-0.626238665622	0.100924501264	1.08389529109	-0.687519402835	2.63771017295	-0.284576341538	-0.153919196215	1.97860730135	-0.0164604116298	-0.502921913886
('mdc_cd141_1', 'virus: zika', 'original: mdc', 'predict: mdc_cd141', 'correlation: 0.758355614973')	1.23887223383	-0.384321124332	-0.440958949673	-0.737331226821	0.229076550109	0.47183242823	-0.205580736647	0.150490710688	-0.334940810082	-0.643644406264	-0.47258917508	-0.0197776109954	-0.927777751305	0.149849239576	2.02946395601	-0.489999765806	1.25991151443	-0.417047633802	-0.744008475253	0.266285487671	-0.299174619087	1.28890588316	7.48682266947	-0.714852736321	-0.871279548775	-0.120348179897	-0.373797631315	-0.656371196958	-0.457415924458	-0.0486303275561	0.587550473137	-0.817138244327	-0.474573267986
('b_cell_naive_4', 'virus: zika', 'original: mdc', 'predict: b_cell_naive', 'correlation: 0.920120320856')	-0.393649958954	-0.47536732294	-0.549906909428	0.283815044102	-0.928740510167	-0.555769985265	-0.485393615847	-0.902426091068	0.854032985653	-0.878105136569	-0.733195959689	0.8276064131	-1.03984177603	-0.608623140597	-0.552777778979	1.77057463372	-1.14457427797	1.83448513783	-0.512831622871	1.53292640102	-0.417585231084	1.0214468752	-0.499124222798	-0.453347747494	0.652489255158	-0.387184007618	-0.673855812523	-0.00955578680026	-0.127126124993	-0.546728061177	-0.847905413708	-0.326175086405	0.714682105713
('cd14_monocyte_2', 'virus: zika', 'original: mdc', 'predict: cd14_monocyte', 'correlation: 0.930481283422')	-0.265754591274	-0.751486020117	-0.362803033592	-1.0180892634	0.0496362339712	-0.454110316229	-0.418594619731	-0.382362825547	-0.660568000642	-0.864753089617	-0.674586038325	-0.306277620496	-0.219833186434	0.811521073243	-0.747568630919	-0.479707154326	1.15081111352	-0.488329284564	-0.738782051494	-0.292689268277	-0.790976919258	0.8542047622	0.131581210679	-0.740512750046	-1.18177326608	-0.042160149	-0.695885850173	-0.665898906112	-0.419424057827	0.685718617288	1.03157238331	0.871779776816	-0.619135283842
('undefined_22', 'virus: zika', 'original: mdc', 'predict: undefined', 'correlation: 0.812165775401')	2.08110422581	-0.478963694687	-0.531645036878	0.180499093266	-0.835680904426	1.01736272286	-0.428206707479	-0.782832990187	-0.658216696441	-0.153354677969	-0.513053348556	-0.423665568305	-0.503040887543	1.21456041012	0.188551810299	-0.519366425134	0.542664386049	-0.158019945512	1.01089603358	0.217669189523	1.10448130746	0.980261834734	-0.616737978018	-0.714871037344	0.628633244359	-0.202751817689	0.64875551845	-0.601376350637	-0.320512075312	-0.523925461284	-0.871790708495	-0.853099943311	0.555571044895
('cd4_neg_cd8_neg_t_cell_2', 'virus: zika', 'original: mdc', 'predict: cd4_neg_cd8_neg_t_cell', 'correlation: 0.860294117647')	1.28933565809	-0.565381544643	0.776510473299	0.747658846816	-0.805967037668	0.160933525488	-0.490188368387	0.619170698169	-0.646070107515	1.46317893523	-0.309194679514	-0.515935368153	-0.224833246298	-0.628480684047	0.260052631339	-0.432434467403	-0.0653432948555	-0.478339542093	1.9217244069	-0.75044761941	0.39819407296	0.641246105942	-0.644470961871	-0.537228266059	0.341495743321	-0.575264384333	0.312438602247	-0.68200304273	-0.383128078878	-0.568664888615	-0.484796929015	-0.843606931502	-0.610511387044
('mdc_other_1', 'virus: zika', 'original: mdc', 'predict: mdc_other', 'correlation: 0.814839572193')	-0.519140902789	0.55403912519	-0.402940312251	0.630139665482	-0.369970294568	1.55232429044	2.67876727428	1.8761172987	2.38562390591	-0.594696192393	-0.485544613731	-0.27023778708	0.934799389033	0.40557084154	2.20991143838	1.08809080997	-0.398562596625	0.0397898714522	-0.514550019579	0.405450152259	-0.417835805742	0.581819303119	-0.274898484183	-0.583437484877	-0.594465346983	-0.140158519576	-0.452741626378	-0.295287632804	0.0816529154187	0.0386962208323	0.0744441076571	-0.0397818024561	-0.358820086617
('mdc_cd1c_1', 'virus: zika', 'original: mdc', 'predict: mdc_cd1c', 'correlation: 0.892045454545')	0.681093212191	0.129936287822	0.259742606631	-0.795046926817	1.2975635553	2.81651361386	0.175120734963	3.2712328665	0.446164185642	-0.470463189092	-0.0540693667225	6.01277548781	0.192035336571	1.25940827928	0.182697610145	-0.266828806656	1.34481312261	-0.368041653936	-0.607751163137	0.970375416708	0.574210218385	1.94156279669	2.60213131252	-0.592854175511	-0.405161052219	0.814991887682	-0.441086316824	-0.283339454612	-0.231388503643	-0.177827048569	2.705754242	0.596184575683	-0.21155548424
('mdc_cd1c_1', 'virus: zika', 'original: mdc', 'predict: mdc_cd1c', 'correlation: 0.84692513369')	0.861122293119	-0.0841119614436	-0.164733519854	-0.799774817231	0.772784577091	1.38837407132	-0.181320815828	2.61390970279	-0.032172999431	-0.487901157778	-0.383207105684	3.77400066199	0.138349338668	0.966666592134	-0.202693914147	-0.41625191507	1.00587813361	-0.472618091188	-0.644302549903	-0.398437849616	-0.138589839709	1.55214946858	1.26099912269	-0.673728078402	-0.681378929681	0.915053468204	-0.504813954344	-0.565818275077	-0.36543678061	-0.222814345965	1.91200083042	-0.487907505498	-0.458073814892
('undefined_25', 'virus: zika', 'original: mdc', 'predict: undefined', 'correlation: 0.749665775401')	-0.221926558383	-0.48628913007	2.75883528142	-0.421076916782	-0.85209224829	-0.616737249543	-0.58428610137	0.328717926513	-0.609589092363	1.44532090114	2.1417385808	-0.443740427904	0.845727861995	-0.520905428992	-0.163848013089	-0.573975435106	-0.638066736973	-0.413755970727	-0.405314905424	-0.695264589079	-0.329326023675	0.158692521786	-0.52705275157	-0.607424953416	-0.333022860387	-0.58580192128	-0.360492925668	-0.571610563445	-0.383246961464	-0.624024644439	0.501972804059	-0.736697912317	-0.612430629554
('cd4_neg_cd8_neg_t_cell_2', 'virus: zika', 'original: mdc', 'predict: cd4_neg_cd8_neg_t_cell', 'correlation: 0.695521390374')	0.695902960142	-0.766707462634	-0.28277354341	-0.156528289718	-0.743346200812	0.106227643557	-0.262776982621	1.13270825841	-0.670937044926	1.34083559851	2.73592133571	-0.384349437601	-0.0141115351876	0.320059936563	1.47977470866	-0.578360596507	-0.0471984057089	-0.422861674047	1.0729058872	-0.787008675135	-0.123319082552	0.739517629225	-0.459164770385	-0.387752006749	-0.857637941432	-0.557600915993	-0.204288411641	-0.503703530908	-0.381576097694	-0.58089066018	-0.78157531352	-0.83780602212	-0.551421838079
('cd16_monocyte_1', 'virus: zika', 'original: mdc', 'predict: cd16_monocyte', 'correlation: 0.905748663102')	-1.25102870945	-0.800694850959	-0.413475130727	-1.05877036678	-0.157156812595	-0.81016808436	-0.451456881976	-0.71307375976	-0.653684120486	-0.91538958649	-0.62656592314	-0.502405289789	0.504581609843	1.00920012987	-0.763457633683	-0.486527189249	0.843907173655	-0.480273838528	-0.73891809181	-0.136537839267	-0.872448098055	0.740903841193	-0.0152855443129	-0.729793443937	-0.667668855168	0.340409724919	-0.733378788985	-0.32562216807	-0.42370827963	-0.262532047518	0.991898491279	-0.276436903312	-0.557629852392
('undefined_7', 'virus: zika', 'original: mdc', 'predict: undefined', 'correlation: 0.846256684492')	1.10749115038	1.30144945753	-0.275661296216	-0.656966395182	-0.918789520261	0.660737531639	-0.533508439461	0.332874586729	-0.666393995334	-0.575568557877	-0.49302485625	-0.551971688865	0.564136718269	-0.340002693905	0.102991794303	-0.561617077862	-0.255993974838	-0.470586707029	-0.596480012141	-0.726082268753	-0.153556537129	0.329574353446	-0.75961308967	-0.620297786291	-0.650463633152	-0.522237048385	1.42707622231	-0.3816251244	-0.455217074278	-0.60687865813	-0.346569556232	-0.530326771678	-0.58990310318
('mdc_other_2', 'virus: zika', 'original: mdc', 'predict: mdc_other', 'correlation: 0.878342245989')	0.531989737556	-0.210637404445	-0.156753702228	-0.809877919252	0.723203983986	1.54585217031	-0.0552451032198	1.23847708151	-0.51049827594	-0.510816437601	-0.385278093898	1.09904479996	1.49602878711	1.74383558948	-0.380963832307	-0.254981998215	1.2556229187	-0.425299010616	-0.65614398976	0.417509840861	-0.502714007252	1.54086153983	1.16343022975	-0.676998606156	-0.731947326041	0.882800959238	-0.542128029464	-0.341022708958	-0.310049212306	1.00431601213	1.87746244257	0.628279120572	-0.556771018651
('mdc_cd1c_1', 'virus: zika', 'original: mdc', 'predict: mdc_cd1c', 'correlation: 0.805147058824')	0.275975554321	-0.596504457961	-0.348392542761	-0.950602162879	0.215204991718	-0.0106091738963	-0.430245463651	1.42062761372	-0.549048022355	-0.820997547569	-0.60090367605	2.35716016801	-0.454736186103	0.164477322955	-0.475092420513	-0.565706632862	0.905711672405	-0.514180250158	-0.740846478017	-0.646784598253	-0.487973305457	1.1568895379	0.344344369791	-0.734656700418	-1.06402777471	0.444611053839	-0.646202907979	-0.69150106505	-0.432122004402	-0.399989152819	1.16181175115	-0.608215024029	-0.540344470627
('nkt_cell_5', 'virus: zika', 'original: mdc', 'predict: nkt_cell', 'correlation: 0.454211229947')	-0.653682605999	-0.330296650978	3.24567775173	-0.456449399975	1.67492726132	-0.121728096961	-0.577043445595	1.20836877127	-0.5717465222	1.46611279878	-0.1795155956	-0.505168516136	1.09923414653	-0.457773873517	-0.0933691731166	-0.559960765726	-0.514278483063	-0.422787898166	-0.682206766168	-0.638850033076	-0.398819901218	0.368792182891	-0.440043221881	0.0841560008602	-1.03056470108	-0.598081852914	0.145195033751	-0.740231230457	-0.39835398223	-0.646847778863	0.57321232303	-0.676396309669	-0.650733608225
('undefined_9', 'virus: zika', 'original: mdc', 'predict: undefined', 'correlation: 0.600601604278')	-1.17519056167	-0.831338044555	0.00063743294264	-0.863609255717	-0.809871305948	-0.87859323463	-0.377062397378	-0.667679358056	-0.554366030779	-0.320115607063	-0.490593212587	-0.553713051552	-0.898135571844	-0.682940010052	-0.52984157338	-0.512570848658	-0.517250877398	-0.184826070674	-0.224127374766	-0.674090043879	-0.770856801144	-0.323062923866	-0.796599932382	-0.476100473857	-1.29951663984	-0.56551012799	-0.443931804407	-0.674447515984	-0.0560757417288	-0.497045930515	0.0181067960575	0.219093434859	-0.617420914157
('cd4_t_cell_cm_3', 'virus: zika', 'original: mdc', 'predict: cd4_t_cell_cm', 'correlation: 0.714237967914')	-0.0793219770913	-0.181031315358	-0.168393501785	0.222081093612	1.88756570001	0.0717820777531	2.00362723556	0.771627743282	-0.37185742371	1.41935713485	-0.173775876098	-0.470616627103	-0.371389207464	0.065724548977	0.538737583875	-0.510815223737	0.0286526993819	-0.468059872665	0.525309349201	-0.750036549861	1.71454463767	0.999404533295	-0.33655721863	-0.0856207288677	-1.24879327648	-0.537050599654	-0.131833081267	-0.704358673383	-0.435175924161	-0.614822437173	-0.754980586007	-0.843360917428	-0.619539433388
('cd14_monocyte_1', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.828542780749')	0.93364595967	-0.225699138188	-0.313648772786	-0.752365799196	0.777916075168	1.7389828518	-0.0838584589332	2.03251075502	-0.609341686342	-0.440492825928	-0.219916656413	0.401152907594	2.34227251985	1.76347757754	-0.654004250754	-0.297106780221	1.6974097215	-0.41794051008	-0.648189916728	-0.228957341971	-0.448712906514	1.09757878011	1.03938145298	-0.677963171496	-0.361076674871	0.86806825908	-0.528448599211	-0.503749001459	-0.342804165299	2.06067459955	1.5355242837	1.09188231741	-0.383566385108
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.83121657754')	-0.256107562454	-0.774269958877	-0.258943259086	-1.1076782927	0.615311131576	-0.967050731563	-0.503663880967	-0.620351134911	-0.728827267433	-0.991349372544	-0.574059242906	-0.447949007062	-0.680529997628	1.53354818519	-0.933126552278	-0.554206893924	1.60425282227	-0.501742336693	-0.820273335564	-0.493838065269	-0.853476341653	0.229341600097	0.611877052474	-0.723512313136	-0.84373833872	-0.0300655621545	-0.7593468124	-0.671705889949	-0.313437297748	1.67293509579	1.69630183529	2.00912738917	-0.53901054903
('cd14_cd16_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_cd16_monocyte', 'correlation: 0.938836898396')	0.648849326525	-0.0524448185942	-0.0725571948299	-0.794643258059	1.06286418108	1.12834946971	0.271597028552	0.848597093006	-0.558140933769	-0.571597868167	-0.196679083735	0.126017900306	1.89037182177	2.46364465218	-0.398295609958	-0.0158026175345	1.6224256267	-0.351765319704	-0.636217089341	1.30787027579	-0.488365822708	1.52716394531	1.88290229327	-0.618389791799	-0.392632152678	0.921208140117	-0.524113039016	0.328314303008	-0.215304256673	2.28083642301	2.14085768001	1.84864669587	-0.383429022309
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.942513368984')	0.593103020097	-0.675758315079	-0.302325370259	-0.894586749551	0.519434514967	-0.543266291628	-0.153250554088	-0.539512146027	-0.640249231332	-0.738384748153	-0.615174000068	-0.447826177213	-0.11697645298	1.69039191438	-0.824760058064	-0.499296796785	0.330421864077	-0.482966794185	-0.775980385543	-0.108554783665	-0.672958200353	0.708807120726	0.248454353912	-0.701564100981	-0.980230356867	-0.115033387165	-0.646693181332	-0.700580247396	-0.238726876277	2.29968838306	1.54815378907	1.83787970563	-0.545993165998
('cd14_cd16_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_cd16_monocyte', 'correlation: 0.889371657754')	0.92225480478	0.0173186834901	-0.160975745155	-0.64363738058	0.950817246897	0.978182414424	0.272518499727	1.09352994168	-0.407062254869	-0.493945859386	-0.0813185140394	-0.129332742948	1.46081288902	2.26371665016	-0.406747675547	0.00876527048996	1.43513350195	-0.297425541349	-0.571618590657	0.656166560341	-0.175881097053	1.10460034805	1.42419851298	-0.612449153521	-0.393571767209	0.545237873555	-0.46524355426	-0.170276240787	-0.173368396577	2.63498580557	1.83941802581	2.20650400339	-0.35522695076
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.908756684492')	0.66002306278	-0.325887718182	-0.200861818902	-0.751695105763	0.911285984703	0.416270975687	0.202436097166	0.384873671388	-0.463943378273	-0.549991947037	-0.182169319827	-0.193218528731	1.43609454358	2.09761887573	-0.540448694044	-0.43177701584	1.46539302168	-0.33013704795	-0.633271611244	0.0604650286486	-0.428968870635	0.93760181571	0.962303734062	-0.617352479279	-0.546161833288	0.0812081800285	-0.543315475105	-0.407422291868	-0.241047570759	2.55532758656	1.73393083559	2.15846505057	-0.395790932059
('cd16_monocyte_1', 'virus: zika', 'original: monocyte', 'predict: cd16_monocyte', 'correlation: 0.932152406417')	-0.544727222011	-0.428541420115	-0.0946114598088	-1.00437471174	0.735438498102	-0.203644510219	-0.0717598728378	-0.350637293813	-0.644510098279	-0.798563327639	-0.293422310722	-0.049765724097	2.76022804432	2.37090394423	-0.623748644568	-0.364552066689	1.34348429527	-0.422549699464	-0.710124824496	1.01084297739	-0.772206481506	1.23570321098	1.6487111517	-0.591729778752	0.0246001202691	1.08932994278	-0.664094826087	2.46432760776	-0.247395256038	0.990923862329	2.1424014583	0.735556390739	-0.264871516944
('cd14_cd16_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_cd16_monocyte', 'correlation: 0.800467914439')	0.703986653988	0.0848916600505	-0.0507243610825	-0.530066899176	1.10976126116	0.499806060543	0.258361789032	0.496963253629	-0.357610005062	-0.19003577369	1.06565107488	0.462339465487	0.981713802299	1.98816174159	-0.344469054469	-0.114895689851	1.20252036076	0.287304154003	-0.104019929687	0.318500152256	-0.430362634247	0.936852259937	1.54198469679	-0.189436002682	1.02340857889	0.214669115279	-0.27689313239	0.871354252257	-0.099992036653	2.38078760183	1.73044691944	2.06016603814	0.566872328674
('cd14_monocyte_3', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.907754010695')	0.289381353871	0.128813877528	-0.377904076544	0.0697699497253	0.377663659531	1.54251521999	2.85491754449	1.44686094303	1.47955466175	-0.741937184214	-0.53502429272	-0.428659692116	1.09253001706	1.26140336737	1.19188920206	0.589301834805	0.627979638316	-0.371645800238	-0.708536877043	0.404504823828	-0.503443227259	0.642030463588	0.225971116638	-0.62770854909	-0.87024033864	-0.0453665290913	-0.586816978735	-0.557976556685	0.0983400943179	1.9883831608	0.880459066144	1.40886034323	-0.461515765163
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.883689839572')	0.664173197912	-0.589263074809	-0.297369460809	-0.900842178228	0.716529193122	-0.284068664143	0.0298576789295	0.217255670061	1.18486624955	-0.637494784052	-0.368638135323	-0.479337563795	0.562261626209	1.89849608152	-0.793442115074	-0.451421510039	0.549805745446	-0.443198189769	-0.724674513731	-0.0967800749208	-0.581287305249	0.675689736847	0.411538881169	-0.688675037967	-0.862223711454	1.2151367208	-0.602216235393	-0.633295933325	-0.192860755545	2.40129914851	1.42401191175	1.9935426188	-0.313000044945
('cd14_monocyte_3', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.812165775401')	0.80590155388	-0.239195013947	-0.227679311741	-0.74475691149	0.866654304162	2.75913436707	0.282639718231	0.601315910839	-0.422753874093	-0.484729225959	-0.189872078034	-0.287659196111	1.4910669581	1.99264660408	4.09105902573	-0.279499729931	1.30628420558	-0.315622684872	-0.641699938815	0.11032898293	-0.440614464131	0.915719887296	0.912583125426	-0.650548877905	-0.623591160066	0.214889698802	-0.396930094576	-0.404497021588	-0.251939819888	2.58640356244	1.65654573199	2.12291192071	-0.433948685718
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.932820855615')	0.713801612858	-0.507515968551	-0.300538444082	-0.770291783306	0.658170528015	-0.192213081672	-0.0971841831237	0.216856024117	-0.593676192365	-0.521361790688	-0.30676473135	-0.435659153857	0.659071188615	1.81358493159	-0.766253971336	-0.454048718182	1.27380740749	-0.356890900074	-0.652560024762	-0.181894182837	-0.572546692421	0.6103798413	0.183615504591	-0.666994696374	-0.991936283769	-0.176458638374	-0.577466439338	-0.559663271626	0.122422895613	2.47189793668	1.46656306004	2.17885953181	-0.45460097856
('cd14_monocyte_1', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.779745989305')	0.660839252236	-0.492921081787	-0.269233337637	-0.45726915412	0.703840814085	-0.405618377504	-0.0508066055873	-0.29379541675	-0.600588275543	-0.574678383294	-0.466614183296	-0.342470532917	0.527334802402	1.89082925008	-0.845525171153	-0.403408169981	0.37296829112	-0.476332915154	-0.788776600247	-0.203985923614	6.42388581009	0.826902378503	0.726004999133	-0.674215006374	-0.719082719408	0.0109851794941	-0.612217295005	-0.630074250258	-0.267369666311	2.49045417027	1.69215018183	1.85274231528	-0.504739423057
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.952540106952')	0.273394386772	-0.733347784755	-0.438424193638	-0.951751065988	0.178686669004	-0.46371771024	-0.366742550982	-0.206881565296	-0.660012534307	-0.844628759691	-0.571522809275	-0.501348990678	-0.0930610016144	0.953710171837	-0.811445372076	-0.426364205102	0.809123623338	-0.485777362556	-0.736736955264	-0.379817188918	-0.733637693325	0.480680342675	-0.14345736837	-0.730513824936	-1.16081689479	-0.18875216662	-0.672870880435	-0.659458217028	-0.321813931783	1.82339335053	0.803875980157	1.46379117362	-0.519285111946
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.899398395722')	0.832956713034	-0.072616424696	-0.197572737916	-0.655789031674	0.93899498788	0.509405891136	0.223795863826	0.821041320318	-0.543106901194	-0.448450941068	-0.175464317439	-0.220127643776	2.14762652803	2.12609075827	-0.651141367697	-0.368893656055	1.78684133761	-0.308572284944	-0.587707877793	0.167751553685	-0.467330668319	0.973840874873	0.928926019587	-0.644461941038	-0.401996101878	0.207399378511	-0.502232556188	-0.475791922514	-0.202688815721	2.62522485957	1.70551926048	2.15826304381	-0.427697329369
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.882018716578')	0.993152558128	-0.0548869713459	-0.206652381391	-0.600535264579	0.92206397524	0.937679653083	0.203655146192	1.41928338691	-0.545585978826	-0.373416017635	-0.0856161139457	-0.211258164644	1.81641773873	2.2056227309	-0.627539697567	-0.0959810457927	1.85555093465	-0.297937537271	-0.564555496129	0.304282356504	-0.390762935902	0.982540493789	1.02265448762	-0.623865731364	-0.319058328583	0.460142356042	-0.466711552247	-0.433245398899	-0.225509869844	2.65813051974	1.7192071704	2.18081984612	-0.370510772407
('cd14_monocyte_2', 'virus: zika', 'original: monocyte', 'predict: cd14_monocyte', 'correlation: 0.948529411765')	0.726021416243	-0.47095770134	-0.274828494963	-0.822270321046	0.687235531731	-0.186608865383	-0.013559369293	-0.24684645778	-0.610005482475	-0.669443079284	-0.522883288909	-0.420637984801	0.498610943999	1.91942717121	-0.789246624383	-0.296011938142	0.907689554551	-0.467445936484	-0.728391565364	-0.045794984062	-0.597773329778	0.750410877932	0.525961506706	-0.695456383185	-0.879572017327	0.0705296665028	-0.590748059597	-0.65179174223	-0.29808634204	2.44134444231	1.62065594482	1.99464036449	-0.531647683796
('nk_cell_cd56low_cd16hi_2', 'virus: zika', 'original: nk_cell', 'predict: nk_cell_cd56low_cd16hi', 'correlation: 0.695521390374')	0.849912458256	3.1055247113	-0.491556690154	-0.780549379532	-0.8587770562	1.3005930987	-0.648182494667	1.22884849135	-0.662406915738	-0.719673724104	-0.220273712069	-0.453163183191	0.539772367656	-0.495829530748	0.45681522514	-0.515565506164	-0.221343305615	-0.484618042386	-0.219997657864	-0.562969262043	-0.327120484586	-0.428709885289	-0.617818325764	-0.6166450736	0.0236091639122	-0.54376835648	2.3809930995	1.63669326998	-0.396370285708	-0.477700303033	-0.642253341721	-0.422093487839	-0.474885647287
